model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,B,B,True,10.68644017499173,214.6167414471875,123670,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,1.873716133995913,230.2945251075008,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,D,A,False,1.421148958033882,236.1061666134813,30616,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,0.9282319950289093,244.4824326002044,21324,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,1.3330697520286776,423.4596654668643,29889,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.162276463001035,374.0415186085655,57130,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,A,C,False,1.0832245630444959,242.77507079359,23865,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,C,B,False,1.8210768629796803,231.20134385781117,37720,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,D,C,False,0.7955509949824773,246.24192499624868,18027,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,1.7892670329893008,413.7360364087712,37886,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.5868860690388829,248.78764613844643,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,8.96248560200911,297.39776951672866,111553,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,C,D,False,1.281089958967641,240.59381561115526,25945,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,D,A,False,1.1625231130165048,239.81489287955858,26216,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,C,C,True,0.8768429799820296,244.6006321397587,20238,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,D,D,True,0.6593645520042628,247.426187742352,15746,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,5.782126965990756,330.3600925008259,84840,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,C,C,True,1.659386789018754,419.287211740042,34109,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,D,D,True,0.5301041380153038,248.7378497390196,12283,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,0.7385219890275039,438.02014892685065,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,D,B,False,0.5365996100008488,441.8912947414936,13004,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,B,B,True,1.4055357049801387,236.20419852962885,30939,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,D,A,False,1.1134794640238397,240.3859697226359,25165,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,D,C,False,2.0579731960315257,226.525418629592,41850,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,B,C,False,0.9075920729665086,244.77603948543486,20328,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,D,D,True,0.8329899400123395,244.60016472292344,19352,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.176315830030944,319.7953309881676,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,D,B,False,2.9743200429948047,212.61292985600457,53600,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,D,C,False,0.6900922660133801,246.92358293835204,15389,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,1.2811847930424847,237.3737561058835,28604,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,A,D,False,3.803647354012355,202.1285372494019,64801,49
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,D,B,False,1.1241246900171973,241.8516769012754,24015,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,1.375515407009516,237.80373389019041,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,D,C,False,2.540394982032012,218.1601065539889,48723,95
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,B,C,False,1.3226023960160092,425.3509145044662,29208,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,B,B,True,0.7890749350190163,437.7325454147516,18169,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,5.7065702379914,243.11183144246354,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725db01bb02136c067d847f,Long In-context Learning,Many-shot learning,hard,medium,B,A,False,8.573687655036338,299.4908655286014,107588,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6719167dbb02136c067d4025,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,7.503162991022691,312.94007197621653,98097,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3cca6821e116aacb2ef7c,Multi-Document QA,Governmental,easy,medium,D,B,False,8.24325595801929,166.674262498942,104571,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,B,A,False,7.04740437399596,173.70794537427955,94962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670493d4bb02136c067cdcd9,Single-Document QA,Literary,easy,medium,B,B,True,2.1674434230080806,405.7618178129438,41245,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f2c44e821e116aacb2b826,Multi-Document QA,Academic,hard,medium,D,C,False,10.482352325983811,155.23460209718903,121875,102
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,67246903bb02136c067d74f2,Single-Document QA,Event ordering,easy,medium,C,A,False,11.273665217973758,279.2126204104425,127209,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,9.299543761997484,297.92939073439595,112043,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8d4b3bb02136c067c45c2,Single-Document QA,Financial,hard,medium,A,B,False,7.437044056947343,311.7206982543641,99160,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670397b5bb02136c067ccec6,Single-Document QA,Literary,easy,medium,A,B,False,2.7371394420042634,216.37118476746858,49801,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebdfb65a08c7b9b35e140a,Single-Document QA,Academic,hard,medium,B,C,False,8.001180903986096,167.19917863403498,103198,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f52d48821e116aacb32cf4,Single-Document QA,Literary,hard,medium,A,A,True,11.596259067009669,151.10501444351448,129312,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8c783bb02136c067c44b8,Multi-Document QA,Financial,hard,medium,B,B,True,4.975393947970588,189.780610648768,74887,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6719ef50bb02136c067d4911,Long-dialogue History Understanding,Dialogue history QA,easy,medium,D,C,False,7.537488802976441,311.91515907673113,98640,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66efaf70821e116aacb234bd,Multi-Document QA,Multi-news,hard,medium,D,D,True,5.392148954037111,185.57744306179583,79581,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fa700bbb02136c067c6c06,Code Repository Understanding,Code repo QA,easy,medium,D,C,False,10.843187805032358,284.7785846504343,124400,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,67189156bb02136c067d3b8d,Long-dialogue History Understanding,Dialogue history QA,hard,medium,D,B,False,7.707567167992238,310.36623215394167,99524,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,B,D,False,8.941486839961726,163.02606008621854,110008,88
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725dcb2bb02136c067d85b7,Long In-context Learning,Many-shot learning,hard,medium,B,A,False,7.656176140008029,311.4294612270321,99207,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ecfdbd821e116aacb1e3f7,Single-Document QA,Literary,hard,medium,D,C,False,9.105383231013548,298.1959147159684,111278,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,67192057bb02136c067d41b4,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,C,False,7.275832087965682,314.81189988981583,97568,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f4ce9e821e116aacb31731,Multi-Document QA,Governmental,easy,medium,?,B,False,3.208017305994872,207.61290573725287,57889,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,3.1356148589984514,211.16598819816755,56078,36
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725d977bb02136c067d8373,Long In-context Learning,Many-shot learning,easy,medium,C,A,False,11.295808292983565,278.74564459930315,128277,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,7.527844373951666,310.896937665164,99123,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,8.278519316983875,190.74868860276587,104666,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f28ede821e116aacb29a27,Multi-Document QA,Academic,hard,medium,D,B,False,9.328461534983944,160.51384494613382,112809,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fc05b6bb02136c067c88e4,Multi-Document QA,Academic,hard,medium,D,A,False,4.944690437987447,233.7540906965872,75038,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,9.24306930101011,296.4719833975689,112037,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fe81dcbb02136c067ca2de,Multi-Document QA,Legal,hard,medium,D,C,False,3.236250438960269,209.500521296219,55845,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,7.619100935000461,209.35831675913323,100718,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,B,C,False,6.893806747975759,205.8460271716756,93011,5
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,8.790471687039826,164.49566656728388,108897,64
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f97d7fbb02136c067c56b2,Multi-Document QA,Financial,hard,medium,C,A,False,3.2054201409919187,377.42970371768257,55983,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f535c5821e116aacb33168,Multi-Document QA,Governmental,hard,medium,B,B,True,10.497715972014703,155.01209820985247,122050,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,D,A,False,6.8255326130311005,174.74140320077106,93625,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,C,B,False,10.282204933988396,279.1736460078169,119532,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,D,B,False,11.240265940024983,280.4655728509325,126189,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,D,C,False,4.5162142619956285,194.07472229671555,70755,110
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,7.758054907026235,310.2699348433137,100669,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,11.32994097599294,279.8376941374003,126960,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,10.203279642038979,212.630236019562,120579,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,B,D,False,9.024051668995526,162.55020960087575,110526,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,C,A,False,10.882560694997665,283.04557033682426,125380,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,11.086583049036562,153.30277657677297,125404,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,A,A,True,10.575870444998145,286.5329512893983,122022,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,B,B,True,10.821771157963667,154.3328960567945,123670,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,1.912081892020069,197.69041989136295,35925,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,D,A,False,1.4507074970169924,203.15074102407021,30616,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,0.9476128380047157,211.75715424854334,21324,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,1.3537262519821525,370.8511032820323,29889,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.212375601986423,323.04958811177517,57130,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,?,C,False,1.0903804210247472,209.0058668599971,23865,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,D,B,False,1.8454602879937738,196.95095305797128,37720,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,D,C,False,0.8043860670295544,214.08047418825035,18027,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,1.8214396110270172,360.4253018561903,37886,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.5857001899858005,217.5305859900106,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,9.13092340901494,258.76568766981495,111553,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,C,D,False,1.27272912702756,208.2848555756066,25945,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,D,A,False,1.189244145003613,207.7082478024305,26216,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,C,C,True,0.8910824109916575,213.0246269379324,20238,99
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,D,D,True,0.6670985139789991,216.714072870107,15746,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,5.894412777968682,286.1639719559308,84840,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,C,C,True,1.6636550819966942,365.63071297989035,34109,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,D,D,True,0.5326823550276458,218.20401052152465,12283,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,0.754922344989609,389.5597974289053,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,D,B,False,0.5461775119765662,395.0227138060439,13004,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,D,B,False,1.4392234199913219,203.4782055765746,30939,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,D,A,False,1.1291034250170924,208.49350412426213,25165,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,B,C,False,2.122708102047909,226.60321776569225,41850,5
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,B,C,False,0.8997665849747136,212.53455762094129,20328,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,D,D,True,0.8462294230121188,212.85724263397535,19352,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.28393557301024,284.09090909090907,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,D,B,False,3.0139940200024284,180.66617830340343,53600,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,D,C,False,0.6896967319771647,215.77337053176333,15389,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,1.3027237220085226,204.43789959224222,28604,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,A,D,False,3.875712046981789,172.30223922583548,64801,49
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,D,B,False,1.126518638979178,209.9589431847819,24015,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,1.4009319039760157,204.53361541927794,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,D,C,False,2.604900764010381,249.08668216539354,48723,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,B,C,False,1.3388259159983136,376.3643206624012,29208,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,D,B,False,0.7983482950367033,213.53191801708923,18169,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,5.805437095987145,213.0984514845859,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725db01bb02136c067d847f,Long In-context Learning,Many-shot learning,hard,medium,B,A,False,8.668128213030286,262.2950819672131,107588,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6719167dbb02136c067d4025,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,7.601236621034332,272.33115468409585,98097,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3cca6821e116aacb2ef7c,Multi-Document QA,Governmental,easy,medium,D,B,False,8.350944132020231,143.5299394483068,104571,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,B,A,False,7.130058370006736,148.62239809205997,94962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670493d4bb02136c067cdcd9,Single-Document QA,Literary,easy,medium,B,B,True,2.188354458019603,352.485019386676,41245,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f2c44e821e116aacb2b826,Multi-Document QA,Academic,hard,medium,D,C,False,10.631661445018835,134.25164298439273,121875,126
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,67246903bb02136c067d74f2,Single-Document QA,Event ordering,easy,medium,C,A,False,11.426476517051924,245.42888697999757,127209,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,9.405055555980653,256.0819462227913,112043,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f8d4b3bb02136c067c45c2,Single-Document QA,Financial,hard,medium,A,B,False,7.569929099001456,271.7391304347826,99160,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,670397b5bb02136c067ccec6,Single-Document QA,Literary,easy,medium,A,B,False,2.7646321899956092,183.41971733302,49801,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebdfb65a08c7b9b35e140a,Single-Document QA,Academic,hard,medium,C,C,True,8.118366032023914,143.81925515108887,103198,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f52d48821e116aacb32cf4,Single-Document QA,Literary,hard,medium,A,A,True,11.749582044023555,130.77518009683493,129312,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f8c783bb02136c067c44b8,Multi-Document QA,Financial,hard,medium,B,B,True,5.0184631629963405,162.40171841318298,74887,128
