model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,C,C,True,3.833464297989849,110.00551746423533,47074,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.493960482010152,87.67669765718274,88493,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.5286330339731649,134.1006404353242,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,D,A,False,0.7787600990268402,140.22571958799932,11120,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,10.285191164002754,85.37505327603422,94158,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,5.200981288973708,102.94793006296713,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,3.6937231479678303,196.30938358853552,45042,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,8.787622208008543,90.01716655496567,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,14.601301750051789,139.48946854512485,117407,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.222191113978624,83.66881309352563,104666,26
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,B,C,False,7.156551638967358,171.48246591785988,71404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,11.522266463027336,147.9946721918011,99123,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,D,False,12.121568161004689,149.4098311668908,101281,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,11.84129088599002,83.38246167175322,100718,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,A,C,False,6.089075554977171,171.13031573543253,62962,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,10.537126626993995,86.00289453491919,93011,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,C,C,True,8.834040683985222,90.4876933202409,82770,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,A,D,False,5.144430904008914,104.43685282807654,56078,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,13.924230735981837,78.63011594870613,114046,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,12.687481429020409,147.30794726375487,104389,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,C,B,False,15.22093881200999,136.59336156262808,120131,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,15.18214007804636,137.9595778436918,117412,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,?,B,False,12.326079660037067,82.32852511877604,104666,24
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,10.913936675991863,84.95426739222921,93625,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,?,D,False,14.87353877996793,76.63375502334264,116471,125
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,10.980904478987213,83.76765992424262,94962,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,14.999801555008162,137.75053378331842,116753,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,B,A,False,7.322379030985758,95.54149635897329,70752,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,A,B,False,15.680902116990183,135.72204125950054,121051,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,14.927414549980313,77.01833156632422,115677,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,C,D,False,13.370108829985838,77.66047809731829,110456,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,14.297263452026527,77.29342577143971,115257,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,15.038254862010945,76.0728349849459,116367,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.3949199090129696,121.80592509696892,29987,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,1.1393162260064855,136.0466129707691,16219,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,C,B,False,2.7114381800056435,116.8429047146112,36118,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,0.9733171839616261,144.90863510556593,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.2004228369914927,134.7347147150308,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,B,C,False,8.163223040988669,88.79971917088812,79530,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,C,C,True,1.128363616997376,138.67251402434135,13608,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,D,D,True,2.7671922220033593,205.10716849553893,36794,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,3.8555382000049576,109.03063249692075,47074,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.581153463979717,85.47413772955315,88493,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,1.3839328619651496,135.71326332083996,17543,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,D,A,False,0.7632989579578862,142.36949555595845,11120,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,10.440705919987522,82.9461433283436,94158,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,B,A,False,5.183248082990758,102.18320810568298,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,3.640619686979335,194.98878814468168,45042,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,8.887391140975524,87.01303292083716,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,14.892870527051855,132.40648791790798,117407,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.473166409996338,78.1816893597164,104666,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,C,C,True,7.222403051971924,163.78674965195316,71404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,11.708736368978862,142.9694760168704,99123,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,D,False,12.175214485032484,142.18683349921795,101281,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,11.992243108979892,79.80910659316747,100718,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,A,C,False,6.0727682409924455,171.62962327297691,62962,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,10.60865329101216,82.97378028542981,93011,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,C,C,True,8.862745591031853,87.54369490475177,82770,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,5.145159604027867,102.98744035981238,56078,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,14.14310603501508,75.58186224260832,114046,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,12.67643945600139,142.90818149339052,104389,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,A,B,False,15.484312070999295,132.10912213488342,120131,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,15.24361487099668,134.16515730864694,117412,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,?,B,False,12.430177339992952,80.45967444351038,104666,29
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,10.768064061994664,83.04979613870354,93625,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,A,D,False,14.938832269050181,74.33122319787624,116471,91
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,10.964337635959964,81.67317712487446,94962,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,15.052314212021884,132.5293221125174,116753,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,B,A,False,7.230389948002994,93.01649589419374,70752,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,A,B,False,15.813891022989992,72.5171378392159,121051,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,14.964980546035804,72.45162721826506,115677,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,C,D,False,13.60710324801039,75.60105794230458,110456,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,14.475044640013948,73.57865299330032,115257,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,turbo4,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,C,B,False,15.094743428984657,74.02070035148266,116367,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,B,B,True,1.7094578180112876,250.2160067871092,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,D,B,False,0.814119759015739,266.35480957712014,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,D,B,False,1.8357649060199037,254.45596122727292,36118,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.7331963100004941,267.5400735317171,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,0.82257949502673,414.3360265175057,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,B,C,False,5.316350547014736,225.46961092400267,79530,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,B,C,False,0.9112297770334408,426.075841499787,13608,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,1.858703644014895,395.3350464518679,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,A,C,False,2.5849264009739272,245.69600110563198,47074,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.372850211977493,355.8718861209964,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,1.0987484299694188,269.0058971136508,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,A,A,True,0.5431350059807301,277.26933032958226,11120,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,6.841823764028959,223.02177075801268,94158,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.509541222010739,399.6003996003996,57130,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,2.457739475998096,390.5487209529388,45042,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,5.8797927759587765,255.0803503103478,83652,3
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,9.771214789012447,354.295837023915,117407,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,8.221350680978503,228.0241705620796,104666,6
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,B,C,False,4.964758999994956,368.1207436039021,71404,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,7.896573206991889,364.83035388544323,99123,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,671b56cfbb02136c067d54e9,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,D,False,8.159393645997625,363.17414200108954,101281,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,8.022809930960648,243.22023592362882,100718,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec1aef821e116aacb1aa1a,Multi-Document QA,Academic,hard,medium,D,C,False,4.098430824989919,240.93255958845708,62962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,B,C,False,7.0309475480462424,226.08577694377246,93011,30
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f3c806821e116aacb2ed77,Multi-Document QA,Financial,hard,medium,A,C,False,5.912026610982139,222.17593556897867,82770,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,3.5766417419654317,242.1574023115025,56078,11
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,9.366398120997474,210.64445684174842,114046,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,67192e81bb02136c067d427f,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,A,False,8.798804448044393,346.26038781163436,104389,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,C,B,False,10.296682910004165,332.72334054233903,120131,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,10.519068552006502,329.7609233305853,117412,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,671a4444bb02136c067d4a40,Long-dialogue History Understanding,Dialogue history QA,hard,medium,B,B,True,8.25874402601039,215.53153392134755,104666,39
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,D,A,False,7.413755239977036,212.50103760272268,93625,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f41108821e116aacb30c41,Multi-Document QA,Financial,easy,medium,B,D,False,10.177595807006583,337.2112628561794,116471,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,B,A,False,7.509212912002113,218.18838862761208,94962,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,B,D,False,10.162474728014786,213.5668330708241,116753,88
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f950acbb02136c067c5021,Single-Document QA,Governmental,easy,medium,D,A,False,4.879815416992642,236.6920802460118,70752,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,67066b87bb02136c067cfaa3,Code Repository Understanding,Code repo QA,hard,long,D,B,False,10.515531713957898,235.54351666470382,121051,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f94f9ebb02136c067c4fde,Multi-Document QA,Governmental,hard,long,C,D,False,10.062568513967562,238.60653781913626,115677,4
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f24538821e116aacb2865e,Multi-Document QA,Academic,hard,long,A,D,False,8.883486420032568,216.0570930868482,110456,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,9.666273692040704,213.06735425277444,115257,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,f16,f16,131072,66f2adaf821e116aacb2aca9,Multi-Document QA,Academic,hard,long,D,B,False,10.204572316957638,208.03536601222208,116367,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,D,B,False,1.7695733250002377,219.6278680311048,29987,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,A,B,False,0.7641420389991254,237.75956192800714,16219,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f95c18bb02136c067c52e1,Single-Document QA,Legal,hard,short,A,B,False,1.8503842410282232,218.7050949743961,36118,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,D,B,False,0.6468093209550716,239.77580961800717,13335,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,0.8170449699973688,377.2161448509996,17774,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed3e90821e116aacb1f82f,Code Repository Understanding,Code repo QA,easy,short,C,C,True,5.497508566011675,177.10379942994714,79530,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f8c6b4bb02136c067c4480,Multi-Document QA,Multi-news,hard,short,B,C,False,0.7549502809997648,239.78479314814953,13608,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,1.8958110270323232,355.36602700781805,36794,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec7ba6821e116aacb1d114,Multi-Document QA,Academic,hard,short,D,C,False,2.6000100530218333,208.45377781758668,47074,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,D,A,False,6.5368709090398625,284.1312686461145,88493,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,0.9677083580172621,235.16399933125237,17543,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66f6bcf3bb02136c067c2703,Multi-Document QA,Governmental,hard,short,D,A,False,0.5202541149919853,242.30630166755955,11120,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66fa7c81bb02136c067c6e09,Code Repository Understanding,Code repo QA,hard,short,D,B,False,7.091676215000916,165.3924128814847,94158,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,3.497434373944998,198.63870413075395,57130,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,671b2c67bb02136c067d50f7,Long-dialogue History Understanding,Agent history QA,hard,short,B,D,False,2.4356922489823774,343.52456200618343,45042,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,6.041200170002412,173.45607157231154,83652,128
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,10.508951763040386,224.8959856066569,117407,2
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,8.810997107008006,138.59373556315253,104666,15
unsloth/gemma-4-E2B-it-GGUF,Q8_0,q8_0,turbo3,131072,66ebd2975a08c7b9b35e01e3,Single-Document QA,Academic,hard,medium,D,C,False,5.028964820958208,177.752349316695,71404,128
