model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E2B-it-GGUF,Q8_0,turbo4,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,D,B,False,12.076746623002691,108.82086640113242,101027,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,5.024615344998892,76.47698509071849,33230,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,7.5637030149955535,78.75112826135681,32518,26
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,13.764109958996414,62.66434090576409,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,7.0187290879985085,89.74243919949744,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,7.071127365998109,76.28274198316058,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,4.593596167003852,92.19026053111673,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.727486963995034,94.96662071667153,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,7.4233925830048975,72.47451784628382,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,5.699439838004764,92.41410181434874,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,5.942750649992377,78.34002385698538,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,43.8912874719972,42.83357482992059,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,33.034447876008926,50.206953060515445,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,41.82442574200104,44.70542790254357,97124,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,45.16911512899969,43.34786389854432,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,f16,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,C,B,False,34.584743533006986,42.72890844329907,96134,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,5.797714829997858,65.89701100801533,33230,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,6.958736825996311,69.31337108246157,32518,26
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,13.397272004003753,54.09446499517587,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,4.717637353009195,79.86228746804728,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,6.547733790008351,67.07990684277937,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,3.811847853998188,82.32660120415518,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.303657308992115,85.57162177610586,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,7.877115915995091,63.742702581031665,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,3.737073987009353,83.4117490661794,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,5.799458517009043,69.19498660698599,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,49.4059869430057,37.356153273464265,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,32.19530454100459,44.21796982919483,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,42.48550806300773,39.44314901775773,97124,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,45.36058902399964,38.50112706033668,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,q8_0,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,C,B,False,38.19863231500494,38.43688018653898,96134,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,6.235578032006742,60.39955039163953,33230,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,6.839989732005051,62.22457724962507,32518,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,13.748009472008562,50.42697464941433,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,4.090059809997911,74.21167488792878,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,6.408894114007126,62.10927377125369,32845,116
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,3.2388194179948187,76.03912212833502,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.381859714994789,79.08366743093617,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,7.8275988069945015,58.426225706900276,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,3.5779349630029174,76.1442910520345,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,6.158347919990774,63.46923849310144,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,52.53200691900565,33.861314109983134,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,32.00742586600245,40.68540256578423,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,44.167822275994695,35.330822084744845,97124,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,46.9483424959908,34.369086939559004,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,q8_0,turbo3,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,A,B,False,40.95159959400189,34.405411326100136,96134,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,6.543944589997409,51.08791311861775,33230,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,7.9708882400009315,52.40555842830817,32518,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,14.991564937008661,41.07146466939557,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,D,C,False,5.699535858002491,66.90092443488318,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,7.357395259998157,53.92861536594779,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,4.513133360000211,69.42052840953772,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.606899605001672,73.19819497826072,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,8.233730884996476,50.88823829689789,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,4.394167559992638,71.06476109470823,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,6.5928963479964295,56.52299669031359,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,53.94958038900222,27.023968571124552,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,35.534770065991324,31.709736994982183,83760,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,46.97969452099642,28.477820450011862,97124,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,50.01935266199871,28.04854853143936,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,f16,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,C,B,False,40.825408589997096,28.658145047827755,96134,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,B,A,False,6.505021916003898,47.874601239601866,33230,41
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,C,C,True,7.217720421002014,47.88807957203022,32518,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,14.442786975996569,36.83929232870665,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,4.3471615290036425,61.29240788182058,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,6.747429352995823,47.6223783508668,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,D,B,False,3.6021189899911406,63.560068982537366,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.3300577760091983,67.1538820714874,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,8.33191787400574,46.140358971992804,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,3.8761679739982355,64.3561469170389,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,D,C,False,6.012018401001114,50.30355048747284,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,54.07449628598988,23.998507592809073,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,C,D,False,33.149237599995104,29.70831009991133,83760,13
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,45.10041303400067,24.856082312470082,97124,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,47.52589424100006,24.437978986774663,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,q8_0,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,A,B,False,41.10680415999377,24.678457056592716,96134,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,D,A,False,6.650940881008864,55.934497207863515,33230,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f3b843821e116aacb2e692,Multi-Document QA,Governmental,hard,short,A,C,False,7.050621335001779,57.39252786314659,32518,31
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f2a557821e116aacb2a510,Multi-Document QA,Academic,hard,short,B,C,False,14.577178139006719,45.148988133576104,55728,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,A,C,False,3.8380294499947922,66.36030326658593,16556,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,6725e2febb02136c067d8717,Single-Document QA,Event ordering,hard,short,C,D,False,6.831057460003649,55.425723684580866,32845,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f39aa7821e116aacb2da76,Single-Document QA,Financial,hard,short,B,B,True,3.1506393199961167,71.25568097050238,15677,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,C,B,False,2.2111530390102416,71.50446511866949,12532,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,671b2c05bb02136c067d50c8,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,8.33136444199772,54.530226360081826,38877,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66ebd3075a08c7b9b35e02bd,Single-Document QA,Academic,hard,short,B,B,True,3.2112671119975857,71.68535059456838,15452,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,6.283165433007525,58.9727499822621,30739,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f016e6821e116aacb25497,Multi-Document QA,Legal,hard,medium,D,D,True,56.224618303007446,30.63426327468786,110002,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,32.76074130400957,37.173173458948924,83760,25
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,66f3cb88821e116aacb2eeb9,Code Repository Understanding,Code repo QA,hard,medium,B,D,False,45.03745762600738,32.37209953167493,97124,124
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,B,D,False,48.48680801699811,31.58586976504308,99259,128
bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,Q8_0,turbo4,turbo4,131072,670fbb78bb02136c067d2cd3,Single-Document QA,Detective,hard,medium,A,B,False,42.60154191200854,32.28938554560611,96134,128
